series_id,last_ts,horizon_step,prediction
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,22,12.823765754699707
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,23,12.762124061584473
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,24,13.850930213928223
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,1,61.26896667480469
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,2,53.007179260253906
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,3,61.3349723815918
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,4,59.93968963623047
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,5,56.52652359008789
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,6,61.68325424194336
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,7,55.57962417602539
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,8,57.25576400756836
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,9,61.78730773925781
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,10,53.991455078125
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,11,56.514530181884766
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,12,54.87788009643555
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,13,58.46489334106445
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,14,58.332130432128906
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,15,57.98915100097656
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,16,56.41341781616211
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,17,57.27217483520508
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,18,54.14304733276367
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,19,58.149375915527344
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,20,57.29444122314453
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,21,57.18875503540039
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,22,55.540306091308594
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,23,55.876564025878906
UK|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,24,60.470359802246094
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,1,2.8532936573028564
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,2,2.5645480155944824
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,3,3.1155548095703125
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,4,2.7145769596099854
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,5,2.8224308490753174
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,6,3.195369243621826
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,7,2.7309985160827637
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,8,2.638896942138672
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,9,2.8777663707733154
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,10,2.6053881645202637
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,11,2.8126652240753174
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,12,2.876223087310791
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,13,2.9815051555633545
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,14,2.919909715652466
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,15,2.926849603652954
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,16,2.4638235569000244
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,17,2.7652602195739746
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,18,2.8656888008117676
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,19,2.7064085006713867
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,20,2.9612607955932617
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,21,2.971125602722168
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,22,2.8786017894744873
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,23,2.707091808319092
UK|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,24,2.9940383434295654
UK|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,1,13.6901273727417
UK|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,2,12.029365539550781
UK|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,3,13.794960975646973
UK|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,4,13.304408073425293
